ensembl_id	uniprotkb_id	gene_names	is_known_drug_tgt	is_disease_associated
ENSP00000302189	Q02575	NHLH1	False	True
ENSP00000302189	Q02575	BHLHA35	False	True
ENSP00000302189	Q02575	HEN1	False	True
ENSP00000302194	O95670	ATP6V1G2	True	True
ENSP00000302194	O95670	ATP6G	True	True
ENSP00000302194	O95670	ATP6G2	True	True
ENSP00000302194	O95670	NG38	True	True
ENSP00000302199	Q8NGI7	OR10V1	False	False
ENSP00000302202	Q8WU43	C2orf15	False	False
ENSP00000302216	Q92858	ATOH1	False	True
ENSP00000302216	Q92858	ATH1	False	True
ENSP00000302216	Q92858	BHLHA14	False	True
ENSP00000302222	P17030	ZNF25	False	True
ENSP00000302222	P17030	KOX19	False	True
ENSP00000302232	Q96Q83	ALKBH3	True	True
ENSP00000302232	Q96Q83	ABH3	True	True
ENSP00000302232	Q96Q83	DEPC1	True	True
ENSP00000302234	P51671	CCL11	False	True
ENSP00000302234	P51671	SCYA11	False	True
ENSP00000302251	P52951	GBX2	False	True
ENSP00000302260	Q8TAG6	VXN	False	True
ENSP00000302260	Q8TAG6	C8orf46	False	True
ENSP00000302274	Q9BXJ3	C1QTNF4	False	True
ENSP00000302274	Q9BXJ3	CTRP4	False	True
ENSP00000302276	Q96MH2	HEXIM2	False	False
ENSP00000302276	Q96MH2	L3	False	False
ENSP00000302289	Q6PCB8	EMB	False	True
ENSP00000302297	Q8N145	LGI3	False	True
ENSP00000302297	Q8N145	LGIL4	False	True
ENSP00000302297	Q8N145	UNQ8190/PRO23199	False	True
ENSP00000302310	Q96N95	ZNF396	False	True
ENSP00000302310	Q96N95	ZSCAN14	False	True
ENSP00000302324	P12724	RNASE3	True	True
ENSP00000302324	P12724	ECP	True	True
ENSP00000302324	P12724	RNS3	True	True
ENSP00000302327	Q9Y3Y4	PYGO1	False	False
ENSP00000302393	Q9BYZ2	LDHAL6B	False	True
ENSP00000302393	Q9BYZ2	LDHAL6	False	True
ENSP00000302393	Q9BYZ2	LDHL	False	True
ENSP00000302400	P02814	SMR3B	False	True
ENSP00000302400	P02814	PBII	False	True
ENSP00000302400	P02814	PRL3	False	True
ENSP00000302400	P02814	PROL3	False	True
ENSP00000302413	O60507	TPST1	False	True
ENSP00000302422	Q8NGK4	OR52K1	False	False
ENSP00000302437	Q8NGC4	OR10G3	False	False
ENSP00000302441	Q8TBE9	NANP	False	True
ENSP00000302441	Q8TBE9	C20orf147	False	True
ENSP00000302441	Q8TBE9	HDHD4	False	True
ENSP00000302456	Q9Y2Y9	KLF13	False	True
ENSP00000302456	Q9Y2Y9	BTEB3	False	True
ENSP00000302456	Q9Y2Y9	NSLP1	False	True
ENSP00000302476	Q16082	HSPB2	False	True
ENSP00000302478	P0DPB6	POLR1D	False	True
ENSP00000302485	Q9Y534	CSDC2	False	True
ENSP00000302485	Q9Y534	PIPPIN	False	True
ENSP00000302486	Q02750	MAP2K1	True	True
ENSP00000302486	Q02750	MEK1	True	True
ENSP00000302486	Q02750	PRKMK1	True	True
ENSP00000302530	O43683	BUB1	False	True
ENSP00000302530	O43683	BUB1L	False	True
ENSP00000302537	Q8TC05	MDM1	False	True
ENSP00000302543	Q7LFL8	CXXC5	False	True
ENSP00000302543	Q7LFL8	HSPC195	False	True
ENSP00000302543	Q7LFL8	TCCCIA00297	False	True
ENSP00000302548	P09016	HOXD4	False	True
ENSP00000302548	P09016	HOX4B	False	True
ENSP00000302552	A6NK44	GLOD5	False	False
ENSP00000302562	Q96EW2	HSPBAP1	False	True
ENSP00000302562	Q96EW2	PASS1	False	True
ENSP00000302564	Q07817	BCL2L1	False	True
ENSP00000302564	Q07817	BCL2L	False	True
ENSP00000302564	Q07817	BCLX	False	True
ENSP00000302569	Q9BXN2	CLEC7A	False	True
ENSP00000302569	Q9BXN2	BGR	False	True
ENSP00000302569	Q9BXN2	CLECSF12	False	True
ENSP00000302569	Q9BXN2	DECTIN1	False	True
ENSP00000302569	Q9BXN2	UNQ539/PRO1082	False	True
ENSP00000302578	Q96KN1	LRATD2	False	True
ENSP00000302578	Q96KN1	BCMP101	False	True
ENSP00000302578	Q96KN1	FAM84B	False	True
ENSP00000302578	Q96KN1	NSE2	False	True
ENSP00000302579	O95171	SCEL	False	True
ENSP00000302586	Q8IY47	KBTBD2	False	True
ENSP00000302586	Q8IY47	BKLHD1	False	True
ENSP00000302586	Q8IY47	KIAA1489	False	True
ENSP00000302586	Q8IY47	CGI-73	False	True
ENSP00000302599	Q9Y231	FUT9	False	True
ENSP00000302603	Q9HAH1	ZNF556	False	False
ENSP00000302606	Q8NGQ6	OR9I1	False	False
ENSP00000302620	P21549	AGXT	True	True
ENSP00000302620	P21549	AGT1	True	True
ENSP00000302620	P21549	SPAT	True	True
ENSP00000302621	P02750	LRG1	False	True
ENSP00000302621	P02750	LRG	False	True
ENSP00000302625	Q9Y2T1	AXIN2	False	True
ENSP00000302629	Q70JA7	CHSY3	False	True
ENSP00000302629	Q70JA7	CHSY2	False	True
ENSP00000302629	Q70JA7	CSS3	False	True
ENSP00000302630	Q9UBC0	ONECUT1	False	True
ENSP00000302630	Q9UBC0	HNF6	False	True
ENSP00000302630	Q9UBC0	HNF6A	False	True
ENSP00000302640	P17480	UBTF	False	True
ENSP00000302640	P17480	UBF	False	True
ENSP00000302640	P17480	UBF1	False	True
ENSP00000302647	Q6GYQ0	RALGAPA1	False	True
ENSP00000302647	Q6GYQ0	GARNL1	False	True
ENSP00000302647	Q6GYQ0	KIAA0884	False	True
ENSP00000302647	Q6GYQ0	TULIP1	False	True
ENSP00000302648	Q99748	NRTN	False	True
ENSP00000302657	Q6UXT9	ABHD15	False	True
ENSP00000302657	Q6UXT9	UNQ6510/PRO21435	False	True
ENSP00000302665	P05019	IGF1	False	True
ENSP00000302665	P05019	IBP1	False	True
ENSP00000302676	Q99680	GPR22	False	True
ENSP00000302716	Q685J3	MUC17	False	True
ENSP00000302716	Q685J3	MUC3	False	True
ENSP00000302719	O43448	KCNAB3	False	True
ENSP00000302719	O43448	KCNA3B	False	True
ENSP00000302724	Q9Y5Q6	INSL5	False	True
ENSP00000302724	Q9Y5Q6	UNQ156/PRO182	False	True
ENSP00000302728	P08236	GUSB	False	True
ENSP00000302756	Q9NU39	FOXD4L1	False	True
ENSP00000302768	Q9H074	PAIP1	False	True
ENSP00000302770	Q8WUU4	ZNF296	False	True
ENSP00000302770	Q8WUU4	ZNF342	False	True
ENSP00000302783	Q9Y5R8	TRAPPC1	False	True
ENSP00000302783	Q9Y5R8	BET5	False	True
ENSP00000302783	Q9Y5R8	MUM2	False	True
ENSP00000302790	Q96QU8	XPO6	False	True
ENSP00000302790	Q96QU8	KIAA0370	False	True
ENSP00000302790	Q96QU8	RANBP20	False	True
ENSP00000302801	Q9BVS5	TRMT61B	False	True
ENSP00000302805	Q8WTU0	DDI1	False	True
ENSP00000302811	P48039	MTNR1A	True	True
ENSP00000302814	Q5XKR4	OTP	False	True
ENSP00000302830	Q7L5Y9	MAEA	False	True
ENSP00000302830	Q7L5Y9	EMP	False	True
ENSP00000302830	Q7L5Y9	HLC10	False	True
ENSP00000302830	Q7L5Y9	PIG5	False	True
ENSP00000302833	Q8WWP7	GIMAP1	False	True
ENSP00000302833	Q8WWP7	IMAP1	False	True
ENSP00000302836	P31274	HOXC9	False	True
ENSP00000302836	P31274	HOX3B	False	True
ENSP00000302843	Q9H819	DNAJC18	False	True
ENSP00000302846	P35408	PTGER4	True	True
ENSP00000302846	P35408	PTGER2	True	True
ENSP00000302851	Q9UHI7	SLC23A1	False	True
ENSP00000302851	Q9UHI7	SVCT1	False	True
ENSP00000302851	Q9UHI7	YSPL3	False	True
ENSP00000302855	P59817	ZNF280A	False	True
ENSP00000302855	P59817	SUHW1	False	True
ENSP00000302855	P59817	ZNF280	False	True
ENSP00000302855	P59817	ZNF636	False	True
ENSP00000302863	Q8NH93	OR1L3	False	False
ENSP00000302867	Q8NG95	OR7G3	False	False
ENSP00000302886	Q9UQ80	PA2G4	False	True
ENSP00000302886	Q9UQ80	EBP1	False	True
ENSP00000302895	Q8WZ64	ARAP2	False	True
ENSP00000302895	Q8WZ64	CENTD1	False	True
ENSP00000302895	Q8WZ64	KIAA0580	False	True
ENSP00000302896	P46781	RPS9	True	True
ENSP00000302898	Q9UQB9	AURKC	True	True
ENSP00000302898	Q9UQB9	AIE2	True	True
ENSP00000302898	Q9UQB9	AIK3	True	True
ENSP00000302898	Q9UQB9	AIRK3	True	True
ENSP00000302898	Q9UQB9	ARK3	True	True
ENSP00000302898	Q9UQB9	STK13	True	True
ENSP00000302913	Q5HYK7	SH3D19	False	False
ENSP00000302918	Q8WZ69	C11orf40	False	False
ENSP00000302918	Q8WZ69	NOV1	False	False
ENSP00000302924	Q8TAD2	IL17D	False	True
ENSP00000302924	Q8TAD2	UNQ3096/PRO21175	False	True
ENSP00000302935	Q14005	IL16	False	True
ENSP00000302936	Q8TF09	DYNLRB2	False	True
ENSP00000302936	Q8TF09	DNCL2B	False	True
ENSP00000302936	Q8TF09	DNLC2B	False	True
ENSP00000302936	Q8TF09	ROBLD2	False	True
ENSP00000302938	Q8IUB5	WFDC13	False	False
ENSP00000302938	Q8IUB5	C20orf138	False	False
ENSP00000302938	Q8IUB5	WAP13	False	False
ENSP00000302961	P34932	HSPA4	False	True
ENSP00000302961	P34932	APG2	False	True
ENSP00000302967	O15379	HDAC3	True	True
ENSP00000302978	O43610	SPRY3	False	True
ENSP00000303015	Q15696	ZRSR2	False	True
ENSP00000303015	Q15696	U2AF1-RS2	False	True
ENSP00000303015	Q15696	U2AF1L2	False	True
ENSP00000303015	Q15696	U2AF1RS2	False	True
ENSP00000303015	Q15696	URP	False	True
ENSP00000303028	Q53R12	TM4SF20	False	True
ENSP00000303028	Q53R12	UNQ518/PRO994	False	True
ENSP00000303042	Q8N4X5	AFAP1L2	False	True
ENSP00000303042	Q8N4X5	KIAA1914	False	True
ENSP00000303042	Q8N4X5	XB130	False	True
ENSP00000303057	P45877	PPIC	False	True
ENSP00000303057	P45877	CYPC	False	True
ENSP00000303058	Q8N960	CEP120	False	True
ENSP00000303058	Q8N960	CCDC100	False	True
ENSP00000303061	Q8WTP9	XAGE3	False	True
ENSP00000303061	Q8WTP9	GAGED4	False	True
ENSP00000303061	Q8WTP9	PLAC6	False	True
ENSP00000303061	Q8WTP9	PP9012	False	True
ENSP00000303070	O95968	SCGB1D1	False	True
ENSP00000303070	O95968	LIPHA	False	True
ENSP00000303070	O95968	LPNA	False	True
ENSP00000303076	Q96R09	OR5B2	False	False
ENSP00000303077	Q8NHS2	GOT1L1	False	False
ENSP00000303096	Q8NGJ0	OR5A1	False	False
ENSP00000303096	Q8NGJ0	OR5A1P	False	False
ENSP00000303111	Q8NGF4	OR5AP2	False	True
ENSP00000303129	Q9HCJ6	VAT1L	False	True
ENSP00000303129	Q9HCJ6	KIAA1576	False	True
ENSP00000303145	P49755	TMED10	False	True
ENSP00000303145	P49755	TMP21	False	True
ENSP00000303147	P31153	MAT2A	True	True
ENSP00000303147	P31153	AMS2	True	True
ENSP00000303147	P31153	MATA2	True	True
ENSP00000303148	Q8WXS4	TMEM37	False	True
ENSP00000303148	Q8WXS4	PR	False	True
ENSP00000303149	Q9NS67	GPR27	False	True
ENSP00000303149	Q9NS67	SREB1	False	True
ENSP00000303151	Q8NGR6	OR1B1	False	True
ENSP00000303153	Q8NFW1	COL22A1	False	True
ENSP00000303158	Q9H0W5	CCDC8	False	True
ENSP00000303174	P19224	UGT1A6	False	True
ENSP00000303174	P19224	GNT1	False	True
ENSP00000303174	P19224	UGT1	False	True
ENSP00000303192	Q9NZL6	RGL1	False	True
ENSP00000303192	Q9NZL6	KIAA0959	False	True
ENSP00000303192	Q9NZL6	RGL	False	True
ENSP00000303206	P48304	REG1B	False	True
ENSP00000303206	P48304	PSPS2	False	True
ENSP00000303206	P48304	REGL	False	True
ENSP00000303208	Q8NBP7	PCSK9	True	True
ENSP00000303208	Q8NBP7	NARC1	True	True
ENSP00000303208	Q8NBP7	PSEC0052	True	True
ENSP00000303211	P22303	ACHE	True	True
ENSP00000303212	O15041	SEMA3E	False	True
ENSP00000303212	O15041	KIAA0331	False	True
ENSP00000303212	O15041	SEMAH	False	True
ENSP00000303222	Q9Y6C9	MTCH2	False	True
ENSP00000303222	Q9Y6C9	MIMP	False	True
ENSP00000303222	Q9Y6C9	HSPC032	False	True
ENSP00000303231	P29459	IL12A	False	True
ENSP00000303231	P29459	NKSF1	False	True
ENSP00000303246	Q8WYK0	ACOT12	False	True
ENSP00000303246	Q8WYK0	CACH	False	True
ENSP00000303246	Q8WYK0	CACH1	False	True
ENSP00000303246	Q8WYK0	STARD15	False	True
ENSP00000303252	Q7Z570	ZNF804A	False	True
ENSP00000303252	Q7Z570	C2orf10	False	True
ENSP00000303276	P10153	RNASE2	False	True
ENSP00000303276	P10153	EDN	False	True
ENSP00000303276	P10153	RNS2	False	True
ENSP00000303315	P17275	JUNB	False	True
ENSP00000303325	P29371	TACR3	True	True
ENSP00000303325	P29371	NK3R	True	True
ENSP00000303325	P29371	TAC3R	True	True
ENSP00000303356	Q7Z4W1	DCXR	False	True
ENSP00000303356	Q7Z4W1	SDR20C1	False	True
ENSP00000303366	Q12907	LMAN2	False	True
ENSP00000303366	Q12907	C5orf8	False	True
ENSP00000303373	P04908	H2AC4	False	True
ENSP00000303373	P04908	H2AC8	False	True
ENSP00000303373	P04908	H2AFM	False	True
ENSP00000303373	P04908	HIST1H2AB	False	True
ENSP00000303373	P04908	H2AFA	False	True
ENSP00000303373	P04908	HIST1H2AE	False	True
ENSP00000303394	Q12988	HSPB3	False	True
ENSP00000303394	Q12988	HSP27	False	True
ENSP00000303394	Q12988	HSPL27	False	True
ENSP00000303398	Q96DY7	MTBP	False	True
ENSP00000303423	P49354	FNTA	True	True
ENSP00000303424	Q13258	PTGDR	True	True
ENSP00000303427	Q29RF7	PDS5A	False	True
ENSP00000303427	Q29RF7	KIAA0648	False	True
ENSP00000303427	Q29RF7	PDS5	False	True
ENSP00000303427	Q29RF7	PIG54	False	True
ENSP00000303434	Q8NB14	USP38	False	True
ENSP00000303434	Q8NB14	KIAA1891	False	True
ENSP00000303437	Q96NA8	TSNARE1	False	True
ENSP00000303452	P20396	TRH	False	True
ENSP00000303468	Q9H5U6	ZCCHC4	False	True
ENSP00000303469	Q9H2C5	OR52A5	False	False
ENSP00000303482	Q9H6H4	REEP4	False	True
ENSP00000303482	Q9H6H4	C8orf20	False	True
ENSP00000303482	Q9H6H4	PP432	False	True
ENSP00000303490	Q96MH7	C5orf34	False	True
ENSP00000303507	P11274	BCR	True	True
ENSP00000303507	P11274	BCR1	True	True
ENSP00000303507	P11274	D22S11	True	True
ENSP00000303508	A2A2Y4	FRMD3	False	True
ENSP00000303508	A2A2Y4	EPB41L4O	False	True
ENSP00000303511	Q13608	PEX6	False	True
ENSP00000303511	Q13608	PXAAA1	False	True
ENSP00000303522	P25103	TACR1	True	True
ENSP00000303522	P25103	NK1R	True	True
ENSP00000303522	P25103	TAC1R	True	True
ENSP00000303525	Q8N4T8	CBR4	False	True
ENSP00000303525	Q8N4T8	SDR45C1	False	True
ENSP00000303532	O15263	DEFB4A	False	True
ENSP00000303532	O15263	DEFB4B	False	True
ENSP00000303532	O15263	DEFB102	False	True
ENSP00000303532	O15263	DEFB2	False	True
ENSP00000303532	O15263	DEFB4	False	True
ENSP00000303533	P52744	ZNF138	False	True
ENSP00000303540	P35498	SCN1A	True	True
ENSP00000303540	P35498	NAC1	True	True
ENSP00000303540	P35498	SCN1	True	True
ENSP00000303549	Q96P67	GPR82	False	False
ENSP00000303550	Q9NRR1	CYTL1	False	True
ENSP00000303550	Q9NRR1	C4orf4	False	True
ENSP00000303550	Q9NRR1	UNQ1942/PRO4425	False	True
ENSP00000303570	Q8IV38	ANKMY2	False	False
ENSP00000303575	Q9BW91	NUDT9	False	True
ENSP00000303575	Q9BW91	NUDT10	False	True
ENSP00000303575	Q9BW91	PSEC0099	False	True
ENSP00000303575	Q9BW91	UNQ3012/PRO9771	False	True
ENSP00000303580	Q9NYR9	NKIRAS2	False	True
ENSP00000303580	Q9NYR9	KBRAS2	False	True
ENSP00000303584	Q9Y5N5	N6AMT1	False	True
ENSP00000303584	Q9Y5N5	C21orf127	False	True
ENSP00000303584	Q9Y5N5	HEMK2	False	True
ENSP00000303584	Q9Y5N5	KMT9	False	True
ENSP00000303584	Q9Y5N5	PRED28	False	True
ENSP00000303634	Q14114	LRP8	False	True
ENSP00000303634	Q14114	APOER2	False	True
ENSP00000303686	O95665	NTSR2	True	True
ENSP00000303696	Q68EA5	ZNF57	False	True
ENSP00000303696	Q68EA5	ZNF424	False	True
ENSP00000303706	P30304	CDC25A	False	True
ENSP00000303709	P51965	UBE2E1	False	True
ENSP00000303709	P51965	UBCH6	False	True
ENSP00000303754	Q08752	PPID	False	True
ENSP00000303754	Q08752	CYP40	False	True
ENSP00000303754	Q08752	CYPD	False	True
ENSP00000303758	Q86V48	LUZP1	False	True
ENSP00000303766	P83110	HTRA3	False	True
ENSP00000303766	P83110	PRSP	False	True
ENSP00000303769	Q7Z591	AKNA	False	True
ENSP00000303769	Q7Z591	KIAA1968	False	True
ENSP00000303775	Q8TCW9	PROKR1	False	True
ENSP00000303775	Q8TCW9	GPR73	False	True
ENSP00000303775	Q8TCW9	PKR1	False	True
ENSP00000303777	Q9BXU2	TEX13B	False	False
ENSP00000303822	Q8NG99	OR7G2	False	False
ENSP00000303830	P06213	INSR	True	True
ENSP00000303834	Q8NGI9	OR5A2	False	True
ENSP00000303862	Q9H208	OR10A2	False	False
ENSP00000303862	Q9H208	OR10A2P	False	False
ENSP00000303864	Q8N0Y5	OR8I2	False	True
ENSP00000303887	Q8N568	DCLK2	True	True
ENSP00000303887	Q8N568	DCAMKL2	True	True
ENSP00000303887	Q8N568	DCDC3B	True	True
ENSP00000303887	Q8N568	DCK2	True	True
ENSP00000303908	Q6IBS0	TWF2	False	True
ENSP00000303908	Q6IBS0	PTK9L	False	True
ENSP00000303908	Q6IBS0	MSTP011	False	True
ENSP00000303909	Q12979	ABR	False	True
ENSP00000303915	Q8N587	ZNF561	False	True
ENSP00000303920	Q8WU39	MZB1	False	True
ENSP00000303920	Q8WU39	MEDA7	False	True
ENSP00000303920	Q8WU39	PACAP	False	True
ENSP00000303920	Q8WU39	HSPC190	False	True
ENSP00000303928	Q92628	KIAA0232	False	True
ENSP00000303939	P16410	CTLA4	True	True
ENSP00000303939	P16410	CD152	True	True
ENSP00000303942	P14770	GP9	True	True
ENSP00000303960	Q09428	ABCC8	True	True
ENSP00000303960	Q09428	HRINS	True	True
ENSP00000303960	Q09428	SUR	True	True
ENSP00000303960	Q09428	SUR1	True	True
ENSP00000303963	Q6GPI1	CTRB2	False	True
ENSP00000303987	A0PJW6	TMEM223	False	False
ENSP00000303992	Q9BTV4	TMEM43	False	True
ENSP00000303992	Q9BTV4	UNQ2564/PRO6244	False	True
ENSP00000303997	Q9BX10	GTPBP2	False	True
ENSP00000304004	P55318	FOXA3	False	True
ENSP00000304004	P55318	HNF3G	False	True
ENSP00000304004	P55318	TCF3G	False	True
ENSP00000304032	Q9NSY2	STARD5	False	True
ENSP00000304051	Q8WU17	RNF139	False	True
ENSP00000304051	Q8WU17	TRC8	False	True
ENSP00000304060	Q8NGP2	OR8J1	False	True
ENSP00000304065	P0DPF6	CDRT15P3	False	False
ENSP00000304065	P0DPF6	C2orf27B	False	False
ENSP00000304071	Q8WU49	C7orf33	False	True
ENSP00000304077	Q8NH41	OR4K15	False	False
ENSP00000304078	Q5T0W9	FAM83B	False	True
ENSP00000304078	Q5T0W9	C6orf143	False	True
ENSP00000304102	Q7L5N1	COPS6	False	True
ENSP00000304102	Q7L5N1	CSN6	False	True
ENSP00000304102	Q7L5N1	HVIP	False	True
ENSP00000304108	Q6P995	FAM171B	False	True
ENSP00000304108	Q6P995	KIAA1946	False	True
ENSP00000304108	Q6P995	NPD019	False	True
ENSP00000304127	Q8TAE7	KCNG3	True	True
ENSP00000304133	P13521	SCG2	False	True
ENSP00000304133	P13521	CHGC	False	True
ENSP00000304139	O75526	RBMXL2	False	True
ENSP00000304139	O75526	HNRNPGT	False	True
ENSP00000304169	Q99697	PITX2	False	True
ENSP00000304169	Q99697	ARP1	False	True
ENSP00000304169	Q99697	RGS	False	True
ENSP00000304169	Q99697	RIEG	False	True
ENSP00000304169	Q99697	RIEG1	False	True
ENSP00000304188	Q8NH10	OR8U1	False	False
ENSP00000304192	Q96RV3	PCNX1	False	True
ENSP00000304192	Q96RV3	KIAA0805	False	True
ENSP00000304192	Q96RV3	KIAA0995	False	True
ENSP00000304192	Q96RV3	PCNX	False	True
ENSP00000304192	Q96RV3	PCNXL1	False	True
ENSP00000304226	Q9H422	HIPK3	True	True
ENSP00000304226	Q9H422	DYRK6	True	True
ENSP00000304226	Q9H422	FIST3	True	True
ENSP00000304226	Q9H422	PKY	True	True
ENSP00000304229	P49773	HINT1	True	True
ENSP00000304229	P49773	HINT	True	True
ENSP00000304229	P49773	PKCI1	True	True
ENSP00000304229	P49773	PRKCNH1	True	True
ENSP00000304234	Q9Y5I2	PCDHA10	False	True
ENSP00000304234	Q9Y5I2	CNRS8	False	True
ENSP00000304235	Q8NGR2	OR1L6	False	False
ENSP00000304235	Q8NGR2	OR1L7	False	False
ENSP00000304236	P08571	CD14	False	True
ENSP00000304250	Q13319	CDK5R2	False	True
ENSP00000304250	Q13319	NCK5AI	False	True
ENSP00000304268	Q06730	ZNF33A	False	False
ENSP00000304268	Q06730	KIAA0065	False	False
ENSP00000304268	Q06730	KOX31	False	False
ENSP00000304268	Q06730	ZNF11	False	False
ENSP00000304268	Q06730	ZNF11A	False	False
ENSP00000304268	Q06730	ZNF33	False	False
ENSP00000304277	P30408	TM4SF1	False	True
ENSP00000304277	P30408	M3S1	False	True
ENSP00000304277	P30408	TAAL6	False	True
ENSP00000304283	P60763	RAC3	False	True
ENSP00000304286	Q12951	FOXI1	False	True
ENSP00000304286	Q12951	FKHL10	False	True
ENSP00000304286	Q12951	FREAC6	False	True
ENSP00000304290	P11230	CHRNB1	False	True
ENSP00000304290	P11230	ACHRB	False	True
ENSP00000304290	P11230	CHRNB	False	True
ENSP00000304292	Q96NW4	ANKRD27	False	True
ENSP00000304292	Q96NW4	PP12899	False	True
ENSP00000304327	Q9NQ92	COPRS	False	True
ENSP00000304327	Q9NQ92	C17orf79	False	True
ENSP00000304327	Q9NQ92	COPR5	False	True
ENSP00000304331	Q9H4S2	GSX1	False	False
ENSP00000304331	Q9H4S2	GSH1	False	False
ENSP00000304336	Q8WXC3	PYDC1	False	True
ENSP00000304336	Q8WXC3	ASC2	False	True
ENSP00000304336	Q8WXC3	ASCI	False	True
ENSP00000304336	Q8WXC3	POP1	False	True
ENSP00000304336	Q8WXC3	PYC1	False	True
ENSP00000304353	O75817	POP7	False	True
ENSP00000304353	O75817	RPP20	False	True
ENSP00000304355	Q96EE4	CCDC126	False	True
ENSP00000304355	Q96EE4	UNQ786/PRO1605	False	True
ENSP00000304360	Q8IYR2	SMYD4	False	True
ENSP00000304360	Q8IYR2	KIAA1936	False	True
ENSP00000304364	Q96EU7	C1GALT1C1	False	True
ENSP00000304364	Q96EU7	COSMC	False	True
ENSP00000304364	Q96EU7	HSPC067	False	True
ENSP00000304364	Q96EU7	MSTP143	False	True
ENSP00000304364	Q96EU7	UNQ273/PRO310	False	True
ENSP00000304376	Q969Q5	RAB24	False	True
ENSP00000304408	P02461	COL3A1	True	True
ENSP00000304410	Q2NKX9	C2orf68	False	True
ENSP00000304419	Q9GZK3	OR2B2	False	True
ENSP00000304419	Q9GZK3	OR2B9	False	True
ENSP00000304422	Q8NCW0	KREMEN2	False	True
ENSP00000304422	Q8NCW0	KRM2	False	True
ENSP00000304429	Q9UNH6	SNX7	False	True
ENSP00000304437	Q76NI1	KNDC1	False	False
ENSP00000304437	Q76NI1	C10orf23	False	False
ENSP00000304437	Q76NI1	KIAA1768	False	False
ENSP00000304437	Q76NI1	RASGEF2	False	False
ENSP00000304437	Q76NI1	VKIND	False	False
ENSP00000304437	Q76NI1	hucep-9	False	False
ENSP00000304440	O00219	HAS3	False	True
ENSP00000304467	P52888	THOP1	False	True
ENSP00000304501	P29275	ADORA2B	True	True
ENSP00000304502	Q9NPC8	SIX2	False	True
ENSP00000304553	Q8TAP9	MPLKIP	False	True
ENSP00000304553	Q8TAP9	C7orf11	False	True
ENSP00000304553	Q8TAP9	TTDN1	False	True
ENSP00000304586	Q6ZW76	ANKS3	False	True
ENSP00000304586	Q6ZW76	KIAA1977	False	True
ENSP00000304592	P49327	FASN	True	True
ENSP00000304592	P49327	FAS	True	True
ENSP00000304593	O43257	ZNHIT1	False	True
ENSP00000304593	O43257	CGBP1	False	True
ENSP00000304593	O43257	ZNFN4A1	False	True
ENSP00000304604	Q5TCQ9	MAGI3	False	True
ENSP00000304604	Q5TCQ9	KIAA1634	False	True
ENSP00000304642	Q9H6L5	RETREG1	False	True
ENSP00000304642	Q9H6L5	FAM134B	False	True
ENSP00000304642	Q9H6L5	JK1	False	True
ENSP00000304643	Q8TD86	CALML6	False	True
ENSP00000304643	Q8TD86	CAGLP	False	True
ENSP00000304643	Q8TD86	CALGP	False	True
ENSP00000304669	P35221	CTNNA1	False	True
ENSP00000304670	Q5M7Z0	RNFT1	False	False
ENSP00000304670	Q5M7Z0	PTD016	False	False
ENSP00000304676	Q96SQ7	ATOH8	False	True
ENSP00000304676	Q96SQ7	ATH6	False	True
ENSP00000304676	Q96SQ7	BHLHA21	False	True
ENSP00000304689	Q96EK4	THAP11	False	True
ENSP00000304689	Q96EK4	HRIHFB2206	False	True
ENSP00000304697	P0CG47	UBB	False	True
ENSP00000304713	Q8NCY6	MSANTD4	False	False
ENSP00000304713	Q8NCY6	KIAA1826	False	False
ENSP00000304713	Q8NCY6	DC25	False	False
ENSP00000304762	Q96QH8	SPACA5	False	False
ENSP00000304762	Q96QH8	LYZL5	False	False
ENSP00000304762	Q96QH8	SPACA5A	False	False
ENSP00000304762	Q96QH8	UNQ6288/PRO20753	False	False
ENSP00000304762	Q96QH8	SPACA5B	False	False
ENSP00000304767	P47900	P2RY1	True	True
ENSP00000304769	Q7Z7K2	ZNF467	False	False
ENSP00000304782	Q6UWW8	CES3	False	True
ENSP00000304782	Q6UWW8	UNQ869/PRO1887	False	True
ENSP00000304783	P58743	SLC26A5	False	True
ENSP00000304783	P58743	PRES	False	True
ENSP00000304802	P23919	DTYMK	False	True
ENSP00000304802	P23919	CDC8	False	True
ENSP00000304802	P23919	TMPK	False	True
ENSP00000304802	P23919	TYMK	False	True
ENSP00000304807	Q8NGX8	OR6Y1	False	True
ENSP00000304807	Q8NGX8	OR6Y2	False	True
ENSP00000304811	P16662	UGT2B7	False	True
ENSP00000304811	P16662	UGTB2B9	False	True
ENSP00000304822	P07498	CSN3	True	True
ENSP00000304822	P07498	CASK	True	True
ENSP00000304822	P07498	CSN10	True	True
ENSP00000304822	P07498	CSNK	True	True
ENSP00000304845	P22309	UGT1A1	True	True
ENSP00000304845	P22309	GNT1	True	True
ENSP00000304845	P22309	UGT1	True	True
ENSP00000304846	A6NND4	OR2AT4	False	False
ENSP00000304854	Q8WVJ2	NUDCD2	False	False
ENSP00000304891	Q96A05	ATP6V1E2	True	True
ENSP00000304891	Q96A05	ATP6E1	True	True
ENSP00000304891	Q96A05	ATP6EL2	True	True
ENSP00000304891	Q96A05	ATP6V1EL2	True	True
ENSP00000304895	P35568	IRS1	False	True
ENSP00000304903	O95400	CD2BP2	False	True
ENSP00000304903	O95400	KIAA1178	False	True
ENSP00000304908	Q86VQ3	TXNDC2	False	True
